Place de la Victoire	LINESTRING (2.419381 48.7251018, 2.4193076 48.7250582, 2.4188496 48.7246088, 2.4187685 48.7245495, 2.4187437 48.7245451, 2.4186108 48.7245552)
Place de la Victoire	LINESTRING (2.4194495 48.7252532, 2.4194182 48.7252679, 2.41931 48.7251761, 2.419328 48.725168, 2.4193626 48.7251507)
Quai de Seine	LINESTRING (2.4045894 48.7127897, 2.4046531 48.7128783, 2.4048093 48.7130707, 2.4050164 48.7132953, 2.4051373 48.7134118, 2.405403 48.7136565, 2.4057756 48.7139636, 2.4060092 48.7141468, 2.4062484 48.7143142, 2.4066491 48.7145822, 2.4070221 48.7148186, 2.4072932 48.7149816, 2.407566 48.7151202, 2.4078458 48.7152497, 2.408088 48.7153494, 2.4084011 48.7154775, 2.4086922 48.7156176, 2.4088243 48.7156885, 2.4089564 48.7157697, 2.4091267 48.7158822, 2.4098345 48.7163411, 2.4100571 48.7164899, 2.4101935 48.7165957, 2.410284 48.7166688, 2.410466 48.716815, 2.410639 48.7169383, 2.4109815 48.7171701, 2.4111421 48.7172787, 2.4112941 48.7173752, 2.4114556 48.7174628, 2.4116859 48.717579, 2.411927 48.7176973)
Quai de Seine	LINESTRING (2.4042091 48.7122658, 2.4042546 48.7122898, 2.404306 48.7123276, 2.4045352 48.7126604, 2.4045894 48.7127897)
Rue Édouard Vaillant	LINESTRING (2.4026379 48.7125105, 2.4027487 48.7124818, 2.402866 48.712453)
Place d'Aquitaine	LINESTRING (2.3941089 48.7064239, 2.3944581 48.7065936)
Place du Languedoc	LINESTRING (2.3977673 48.7085934, 2.3976353 48.7087043, 2.3980842 48.7089223, 2.3982117 48.7088067, 2.3982429 48.7087785)
Place d'Aquitaine	LINESTRING (2.3947392 48.7069002, 2.3943605 48.7067165, 2.3939843 48.706537, 2.3941089 48.7064239, 2.3942342 48.7063109, 2.3945904 48.7064809)
Rue de Rouvres	LINESTRING (2.4402672 48.7039314, 2.4402908 48.7040062, 2.4404304 48.7043273, 2.4405098 48.7046513, 2.4406649 48.7052723, 2.4407635 48.7055833, 2.4408707 48.7058927, 2.44091 48.7060059, 2.4409714 48.7061941, 2.4409855 48.7062867, 2.4409721 48.7063675, 2.440927 48.7064362, 2.4408818 48.706505)
Rue des Jacinthes	LINESTRING (2.443704 48.6996295, 2.4436085 48.6996188, 2.4434171 48.6995975, 2.4433569 48.699589, 2.4427103 48.6995147, 2.4426544 48.6995083, 2.4421592 48.6994513, 2.4420597 48.6994385)
Chemin du Dessous du Luet	LINESTRING (2.4440993 48.7039962, 2.4441212 48.7039483, 2.4442041 48.7035738, 2.444174 48.703385, 2.4441009 48.7030218, 2.4440471 48.7025833, 2.4440794 48.7022072, 2.444131 48.7013231, 2.4442063 48.7008853, 2.4442299 48.7007484, 2.4443137 48.7000701, 2.4443352 48.699992)
Rue des Amaryllis	LINESTRING (2.4421592 48.6994513, 2.4421326 48.6995263, 2.4421058 48.6995961, 2.4419528 48.6999948, 2.4418461 48.7002784, 2.4417936 48.7004181, 2.4417731 48.7004725, 2.4417378 48.7005625, 2.441704 48.7006481, 2.4415951 48.7009458, 2.4415806 48.7009854, 2.4414927 48.7012257, 2.4414841 48.7012493, 2.4414645 48.7013013, 2.4413436 48.7016212, 2.4413185 48.7016878, 2.441314 48.7018019, 2.4413078 48.7019587, 2.4413065 48.7019905, 2.4413015 48.7021185, 2.4412984 48.7021972, 2.4412935 48.7023197, 2.4412905 48.7023955, 2.4412856 48.702481, 2.44127 48.7027544, 2.4412431 48.7032264, 2.4412367 48.7032883, 2.4412305 48.7033122)
Allée des Narcisses	LINESTRING (2.4434887 48.7024979, 2.4432746 48.7024749, 2.4430494 48.7024556, 2.4427011 48.7024485, 2.4425694 48.7024414, 2.4423313 48.7024286, 2.4417381 48.7024093, 2.4413723 48.7023974, 2.4412905 48.7023955, 2.4411207 48.7023917, 2.4407272 48.7023832, 2.4405944 48.7023807, 2.4403406 48.7023758, 2.4402899 48.7023784, 2.4402105 48.7023844)
Allée des Anémones	LINESTRING (2.4420929 48.7048549, 2.4421119 48.7046941)
Rue des Joncs	LINESTRING (2.4433031 48.7019419, 2.443361 48.7007522, 2.4434171 48.6995975)
Rue de Courcel	LINESTRING (2.44091 48.7060059, 2.4429128 48.7057188)
Allée des Capucines	LINESTRING (2.4429516 48.704775, 2.4426768 48.7047248)
Place du Soleil	LINESTRING (2.4425506 48.7030558, 2.4425694 48.7024414)
Allée des Violettes	LINESTRING (2.4426354 48.7036602, 2.4424312 48.7040094, 2.44237 48.7040101, 2.442342 48.7040328, 2.442156 48.7043535, 2.4421797 48.7043869, 2.4427806 48.7044766)
Place du Soleil	LINESTRING (2.4430193 48.7030686, 2.4425506 48.7030558)
Rue du Commandant Louis Bouchet	LINESTRING (2.4407635 48.7055833, 2.442948 48.7052769, 2.4432692 48.7052405)
Place du Soleil	LINESTRING (2.4430494 48.7024556, 2.4430193 48.7030686, 2.443015 48.7031566)
Rue des Tamaris	LINESTRING (2.4386976 48.7009062, 2.4395752 48.7011504, 2.4402843 48.7011647)
Allée des Lys	LINESTRING (2.4417381 48.7024093, 2.4417361 48.702457, 2.4417249 48.702727, 2.441712 48.7030374)
Allée des Lilas	LINESTRING (2.4414057 48.7039915, 2.4414529 48.7040534, 2.4418153 48.7041394)
Allée des Roses	LINESTRING (2.4401926 48.7037309, 2.4402353 48.7037262, 2.4407057 48.7036745, 2.4411989 48.7037517)
Allée des Roses	LINESTRING (2.4415287 48.7038056, 2.4411989 48.7037517)
Rue des Narcisses	LINESTRING (2.4402105 48.7023844, 2.4401274 48.7023936, 2.4396564 48.7023874, 2.4395701 48.7024217)
Place du Soleil	LINESTRING (2.4423138 48.7034979, 2.4423297 48.7034671, 2.4423425 48.7033503, 2.4423377 48.7031086, 2.4423485 48.7030899, 2.4423915 48.7030686, 2.4425506 48.7030558)
Rue Raymond Paumier	LINESTRING (2.4417588 48.7034047, 2.4417416 48.703458, 2.4417883 48.703467, 2.442142 48.7035433, 2.442457 48.7036064, 2.4426354 48.7036602, 2.4428849 48.7037355)
Chemin du Dessous des Vignes Nouzet	LINESTRING (2.4422875 48.7066767, 2.4424474 48.7063067, 2.4425477 48.7061508, 2.4426679 48.7059934, 2.4428087 48.7058211, 2.4429128 48.7057188, 2.4429686 48.7056841, 2.4431324 48.7054877, 2.4432451 48.7053234, 2.4432692 48.7052405, 2.4433289 48.7045359, 2.4433475 48.7042525, 2.4433547 48.7038732, 2.4433913 48.7037901)
Allée des Capucines	LINESTRING (2.442948 48.7052769, 2.4429092 48.7051847, 2.4426459 48.7049322, 2.4426235 48.7048933, 2.4426263 48.704847, 2.4426768 48.7047248, 2.4427806 48.7044766, 2.4428929 48.7041951, 2.4428929 48.7041451, 2.4428339 48.7041081, 2.4424312 48.7040094)
Rue Raymond Paumier	LINESTRING (2.440222 48.7031271, 2.440321 48.7031629, 2.4405549 48.7032027, 2.4412305 48.7033122, 2.4413728 48.7033395, 2.4415974 48.7033768, 2.4417588 48.7034047, 2.4418232 48.7034151, 2.4420609 48.7034534, 2.4423138 48.7034979, 2.4425013 48.7035388, 2.4432519 48.7037494, 2.4433913 48.7037901)
Chemin du Dessus du Luet	LINESTRING (2.4466979 48.7042079, 2.4467005 48.7041554, 2.4467266 48.7036174, 2.4466593 48.70356, 2.4460391 48.703534, 2.44595 48.7034712, 2.4460768 48.7017991, 2.4460861 48.7016269, 2.4458716 48.7014994, 2.4459037 48.7011312, 2.4459376 48.7010484, 2.4460596 48.7007509)
Allée des Anémones	LINESTRING (2.4426235 48.7048933, 2.4420929 48.7048549, 2.4417926 48.7048353, 2.441826 48.7046217, 2.4417959 48.7045742, 2.44174 48.7045586, 2.4414938 48.7044968)
Allée des Tulipes	LINESTRING (2.442142 48.7035433, 2.4418153 48.7041394, 2.4418002 48.7041669, 2.4416023 48.7043592, 2.4414938 48.7044968, 2.441397 48.7046508, 2.4413941 48.7046674, 2.4413465 48.7049424)
Rue Marcel Cachin	LINESTRING (2.4436025 48.7007573, 2.4435289 48.7007557, 2.443361 48.7007522, 2.443296 48.7007509, 2.4427093 48.7007386, 2.4426522 48.7007374, 2.4424133 48.7007323, 2.4423877 48.7007317, 2.4418564 48.7005953, 2.4417378 48.7005625)
Allée des Tulipes	LINESTRING (2.4758079 48.7089142, 2.4759255 48.7091534)
Rue du 14 Juillet	LINESTRING (2.4762646 48.7097292, 2.4762243 48.7097164, 2.4755788 48.7095699, 2.4754971 48.7095322, 2.4752308 48.7090089)
Rue des Émancipés	LINESTRING (2.47533 48.7086965, 2.4752506 48.7084558, 2.4750055 48.7078181, 2.4747154 48.7070882)
Allée des Aulnettes	LINESTRING (2.4750062 48.7090429, 2.4752308 48.7090089, 2.4754223 48.7089761, 2.4758079 48.7089142, 2.475975 48.7088874)
Rue Henri Martin	LINESTRING (2.4382427 48.70112, 2.4381979 48.7011661, 2.4367118 48.7026957)
Rue du 4 Septembre	LINESTRING (2.4740562 48.7080543, 2.4740966 48.708046, 2.4741113 48.7078693, 2.4741403 48.7078518, 2.4744028 48.7078724, 2.4750055 48.7078181, 2.4758427 48.7077532)
Rue de la Porte Écluse	LINESTRING (2.4367004 48.7158528, 2.4360217 48.7164796, 2.4351001 48.7173484)
Rue de l'Ancienne Sablière	LINESTRING (2.4328206 48.7137996, 2.4327098 48.7139067, 2.4320959 48.7145795)
Chemin d'Yerres à Brie-Comte-Robert	LINESTRING (2.5292985 48.7079986, 2.5294317 48.7080062, 2.5305354 48.7080699, 2.531548 48.70811, 2.5321952 48.7081258, 2.5325819 48.7081439, 2.533089 48.7081807, 2.5335448 48.7082186, 2.5337931 48.7082504, 2.5338364 48.7082455)
Avenue de Paris	LINESTRING (2.2685521 48.7245943, 2.2687757 48.7247187, 2.2692472 48.724957, 2.2693374 48.7250041, 2.2694958 48.7250815, 2.2700403 48.7253739, 2.270197 48.7254565, 2.2702439 48.7254805, 2.270431 48.7255777, 2.2713932 48.7260778, 2.2714305 48.7260991)
Place du Vieux Clocher	LINESTRING (2.2734738 48.7302581, 2.2734827 48.7303452, 2.273531 48.7306236, 2.2735706 48.730856, 2.2736036 48.7309234)
Rue Jean Bart	LINESTRING (2.2678784 48.7202627, 2.2677763 48.7202061, 2.2674276 48.7200356, 2.2662069 48.7194385, 2.2660851 48.7193799)
Rue Édouard Vaillant	LINESTRING (2.4022811 48.7123944, 2.4023757 48.712485)
Rue du Musée	LINESTRING (2.3935075 48.7166989, 2.3934178 48.7166652, 2.3933012 48.7166186, 2.392972 48.7164949, 2.3928966 48.7164665, 2.3924127 48.7162875, 2.3921904 48.7162177, 2.3919531 48.7161764, 2.3916816 48.7161629, 2.3914554 48.7161834, 2.3895582 48.7164226, 2.3895236 48.7164273, 2.3894214 48.7164406)
Avenue François Mitterrand	LINESTRING (2.371281 48.7130812, 2.3712741 48.7131955, 2.3712491 48.713629, 2.3712082 48.7143541, 2.3711711 48.7149911)
Rue de Madrid	LINESTRING (2.371135 48.7293299, 2.3714503 48.7293767)
Rue René Thibault	LINESTRING (2.5407409 48.702924, 2.5405604 48.7029668, 2.5401692 48.7030644, 2.5393762 48.7032673, 2.5391111 48.703343, 2.5384457 48.7035483, 2.5383597 48.7035748, 2.5382699 48.7036021, 2.5379336 48.7037043, 2.5375774 48.703839, 2.5372103 48.7039943, 2.5370811 48.7040552, 2.5369942 48.7040962, 2.5369101 48.7041413, 2.536687 48.7042611, 2.536615 48.7043006, 2.5365092 48.7043587, 2.5364068 48.7044227, 2.5361043 48.7045466, 2.5357686 48.7046503, 2.53482 48.7049144, 2.5341445 48.7050811, 2.5335075 48.7052137, 2.5333245 48.7052441, 2.5330095 48.7053145)
Rue de la République	LINESTRING (2.5052101 48.6995755, 2.505113 48.6996505)
Rue de la République	LINESTRING (2.5059402 48.6990228, 2.5058793 48.6990675, 2.5056551 48.6992319, 2.5055303 48.6993283)
Avenue du 8 Mai 1945	LINESTRING (2.4469764 48.7299143, 2.4469833 48.7300617, 2.446982 48.7301334, 2.4469799 48.7301943, 2.4469605 48.7303691)
Allée des Lilas	LINESTRING (2.4415287 48.7038056, 2.4417174 48.7034629, 2.4417416 48.703458)
Allée des Lilas	LINESTRING (2.4415287 48.7038056, 2.4414358 48.7039745, 2.4414057 48.7039915, 2.4413653 48.7039948, 2.4411567 48.7039428)
Rue George Sand	LINESTRING (2.432503 48.7036703, 2.4325354 48.7036365, 2.4325612 48.7036096, 2.4328316 48.7033276, 2.432857 48.7033015)
Rue du Levant	LINESTRING (2.4369425 48.7048276, 2.4368822 48.7048908, 2.4360306 48.7058007)
Rue du Vieux Logis	LINESTRING (2.437141 48.7062954, 2.4380748 48.7053377, 2.4380954 48.7053166, 2.4381274 48.7052837)
Rue Marcel Cachin	LINESTRING (2.4417378 48.7005625, 2.441605 48.700533, 2.4413506 48.7005285, 2.4403187 48.70051, 2.439829 48.7004961, 2.4397623 48.700533, 2.4394527 48.7010255)
Avenue de Grosbois	LINESTRING (2.5395967 48.7280885, 2.5394711 48.7278892)
Avenue de la Belle Image	LINESTRING (2.5455069 48.7318486, 2.5454953 48.7319069, 2.5454191 48.7320114, 2.5453795 48.7320624, 2.545251 48.7321441)
Avenue de Grosbois	LINESTRING (2.5398721 48.7275443, 2.5396378 48.7276418, 2.5395248 48.7277483)
Route de Marolles	LINESTRING (2.5713332 48.7262841, 2.5713287 48.726354, 2.5711622 48.7265857, 2.5711117 48.7267991, 2.5710141 48.7273362, 2.5709754 48.727549, 2.5709632 48.7276164, 2.5707994 48.7284477, 2.5707435 48.7287314, 2.5707084 48.7289094, 2.5705815 48.7295535, 2.570503 48.7299033, 2.5703854 48.7301203, 2.5702534 48.7302286, 2.5701498 48.7302939, 2.5700316 48.7303397, 2.56977 48.730396, 2.5680735 48.7307608, 2.5679161 48.7308547, 2.5678729 48.7309401, 2.567848 48.7309893, 2.5678458 48.7310183, 2.5678436 48.7310473)
Avenue de la Belle Image	LINESTRING (2.545251 48.7321441, 2.5453443 48.7319787, 2.5454613 48.7318835, 2.5455069 48.7318486)
Route de Mandres	LINESTRING (2.5663014 48.7198582, 2.5663869 48.7199383)
Avenue de Grosbois	LINESTRING (2.5457305 48.7309141, 2.5456751 48.7309179, 2.5456025 48.7309303)
Avenue de Grosbois	LINESTRING (2.5393404 48.7276039, 2.5393568 48.7275311, 2.5393733 48.7274577)
Avenue de Grosbois	LINESTRING (2.5457305 48.7309141, 2.5457856 48.7309283, 2.5471627 48.7312834, 2.5484988 48.7316102, 2.5492072 48.7317832, 2.5494243 48.7318164, 2.550419 48.7319112)
Avenue de Grosbois	LINESTRING (2.5450441 48.7307198, 2.5452453 48.7307515, 2.5454542 48.7307919)
Route Nationale 19	LINESTRING (2.5663014 48.7198582, 2.5664866 48.7197428, 2.5668646 48.7195348, 2.5672093 48.7193454)
Avenue de Grosbois	LINESTRING (2.5393404 48.7276039, 2.5392334 48.7275266)
Avenue de Grosbois	LINESTRING (2.5447978 48.730658, 2.5444299 48.7305626, 2.5438539 48.7304089, 2.5434999 48.7302998, 2.5428005 48.7300445, 2.5424244 48.729895)
Avenue de Grosbois	LINESTRING (2.5393733 48.7274577, 2.5394375 48.7275342, 2.5394878 48.7276225, 2.5395248 48.7277483, 2.5395557 48.7279288)
Rue de l'Église	LINESTRING (2.5721864 48.7256827, 2.5717875 48.7259111, 2.5717721 48.7259204, 2.5716453 48.7260512, 2.5714048 48.7262596, 2.5713802 48.726268, 2.5713332 48.7262841)
Route Nationale 19	LINESTRING (2.5663869 48.7199383, 2.5654511 48.7204717, 2.5651427 48.7206354)
Avenue de la Belle Image	LINESTRING (2.5456919 48.7313497, 2.5456581 48.7312583, 2.5456234 48.731202, 2.5454841 48.7310237, 2.5454321 48.7309557)
Route Nationale 19	LINESTRING (2.5393733 48.7274577, 2.5408342 48.7274916, 2.5412835 48.7275096)
Rue de la Libération	LINESTRING (2.5663869 48.7199383, 2.5664424 48.7199903, 2.5671087 48.7207117)
Avenue de la Belle Image	LINESTRING (2.5455579 48.7309554, 2.5455614 48.7310149, 2.5456913 48.7311882, 2.5457062 48.7312592, 2.5456919 48.7313497)
Route Nationale 19	LINESTRING (2.5393568 48.7275311, 2.5392334 48.7275266)
Avenue de la Belle Image	LINESTRING (2.5455069 48.7318486, 2.5455641 48.7317363, 2.5456457 48.7315027, 2.5456779 48.7314215, 2.5456919 48.7313497)
Rue de la Fontaine	LINESTRING (2.5722615 48.7249578, 2.5723851 48.7249368)
Grande Rue	LINESTRING (2.5734319 48.7246228, 2.5733288 48.7246654, 2.573238 48.7246895)
Rue de la Fontaine	LINESTRING (2.5724203 48.7249727, 2.5722615 48.7249578)
Grande Rue	LINESTRING (2.5723851 48.7249368, 2.5727122 48.7248593)
Grande Rue	LINESTRING (2.5727122 48.7248593, 2.5728524 48.7248225, 2.5729463 48.7247961, 2.573238 48.7246895)
Rue des Marais	LINESTRING (2.5683818 48.7217994, 2.5682365 48.7219094)
Place Guillaume de Gondy	LINESTRING (2.5730511 48.7244722, 2.5730189 48.7243652)
Rue de Lésigny	LINESTRING (2.5745915 48.7244766, 2.5746615 48.7245005, 2.574716 48.7245428, 2.574747 48.7245817, 2.5747651 48.7246376)
Rue de la Libération	LINESTRING (2.5682925 48.7221059, 2.5681277 48.7219323)
Rue de la Cavette	LINESTRING (2.5739833 48.7261704, 2.5741816 48.7265068)
Rue de Lésigny	LINESTRING (2.5747651 48.7246376, 2.5746926 48.7245943, 2.5746065 48.7245552, 2.5745813 48.7245271, 2.5745812 48.7244996, 2.5745915 48.7244766)
Rue de la Libération	LINESTRING (2.5678074 48.7215416, 2.567911 48.7216272, 2.5680797 48.7217529, 2.5681628 48.7218245)
Avenue du Général Leclerc	LINESTRING (2.5733909 48.7244056, 2.5734679 48.7245437, 2.5734762 48.7245952)
Rue de la Libération	LINESTRING (2.5682925 48.7221059, 2.5686658 48.7228237, 2.5688493 48.7230874, 2.5693004 48.7239939, 2.5693724 48.7240847)
Rue des Marais	LINESTRING (2.5680765 48.7218756, 2.5681628 48.7218245)
Avenue du Général Leclerc	LINESTRING (2.5733877 48.7245801, 2.5734054 48.7245411, 2.5733909 48.7244056)
Grande Rue	LINESTRING (2.573238 48.7246895, 2.5733032 48.7246412, 2.5733877 48.7245801)
Rue de Séville	LINESTRING (2.3699575 48.730533, 2.3699876 48.7306335, 2.3699988 48.7306651, 2.3700148 48.7307117, 2.370064 48.7307731, 2.3701033 48.7308096, 2.3701421 48.7308369)
Avenue Sud	LINESTRING (2.3710965 48.7300948, 2.3709947 48.7301097, 2.3707854 48.7301294, 2.3706426 48.7301219, 2.370444 48.7301257, 2.3702474 48.730133)
Avenue Sud	LINESTRING (2.3713164 48.7293938, 2.3714536 48.7294213, 2.3715334 48.7294513, 2.3715911 48.729489, 2.3716184 48.7295176, 2.3716387 48.7295447, 2.371671 48.7296101, 2.3716776 48.7296694)
Avenue de Barcelone	LINESTRING (2.3705076 48.7310602, 2.3706097 48.7310668, 2.370725 48.7310599, 2.3708115 48.7310365, 2.3709016 48.7310191, 2.3709984 48.7310009)
Rue de la Corniche	LINESTRING (2.3935075 48.7166989, 2.393467 48.7165719, 2.3934317 48.7164875, 2.3934089 48.7164074, 2.3933939 48.7163552, 2.3933623 48.7162449, 2.3932834 48.7159696)
Rue de la Corniche	LINESTRING (2.3941654 48.7190304, 2.3941058 48.718827, 2.3940438 48.7186155, 2.3939983 48.7184604, 2.3939675 48.7183589, 2.3939227 48.7182051, 2.393902 48.7181341, 2.3938288 48.7178856, 2.3936964 48.7174119, 2.3936262 48.7171608, 2.3935505 48.7168936, 2.3935374 48.7168285, 2.3935075 48.7166989)
Rue du Fronton	LINESTRING (2.3923587 48.7189106, 2.3922931 48.7186686)
Rue de la Fondation	LINESTRING (2.3910241 48.7188093, 2.3909334 48.7188031, 2.3907385 48.7188263, 2.3903918 48.718869, 2.3901813 48.7188963, 2.389958 48.7189233, 2.3898246 48.7189118, 2.3897361 48.7188711, 2.3897119 48.7188375, 2.3896282 48.7185299, 2.389496 48.7180697, 2.3894241 48.7178206, 2.3892439 48.717196, 2.3891576 48.71713, 2.3891522 48.7171113, 2.3890415 48.7167257, 2.3890335 48.7166978, 2.3890307 48.7166881, 2.3890119 48.7166264, 2.3889996 48.7165858)
Rue du Musée	LINESTRING (2.3708889 48.7233167, 2.3708809 48.7234229)
Rue de l'Atlas	LINESTRING (2.3710372 48.7233373, 2.3712417 48.7234111)
Avenue Sud	LINESTRING (2.3684624 48.7285643, 2.3686067 48.7286539, 2.368633 48.7286729, 2.3687337 48.7287456, 2.3690307 48.7289203, 2.3694126 48.7291584)
Rue Fernand Clavere	LINESTRING (2.3916656 48.7145857, 2.3917181 48.7145851, 2.3917659 48.714573, 2.391783 48.7145594, 2.3921508 48.7139234, 2.3924851 48.7133462, 2.3925189 48.7132926, 2.392547 48.7132599)
Rue Henri Guillaumet	LINESTRING (2.3886728 48.7143452, 2.388777 48.7142794, 2.3888408 48.7142419, 2.3892371 48.7139713, 2.3901289 48.7141997, 2.390198 48.7142174, 2.3902638 48.7142339, 2.3916656 48.7145857)
Square Ariane	LINESTRING (2.3873666 48.7133594, 2.3878526 48.7137071)
Rue René Bourguignon	LINESTRING (2.3874371 48.713961, 2.3869448 48.7136222)
Rue Robert Bajac	LINESTRING (2.3877261 48.713133, 2.3873666 48.7133594, 2.3869448 48.7136222, 2.3867672 48.71374, 2.386661 48.7138062)
Avenue Aristide Briand	LINESTRING (2.3256112 48.7002045, 2.3258575 48.7000901, 2.3264589 48.6998109, 2.3265557 48.699766, 2.3274673 48.6993576, 2.3275131 48.6993371, 2.3275677 48.699312, 2.3276611 48.6992691, 2.3288244 48.6987344, 2.3289265 48.6986875, 2.3289677 48.6986685, 2.3290086 48.6986501, 2.3290346 48.6986384, 2.3297834 48.6983011, 2.3298653 48.6982612, 2.3299292 48.698232, 2.3304412 48.6979978, 2.3304714 48.697984, 2.3305889 48.6979236)
Avenue Mazarin	LINESTRING (2.3112789 48.7074312, 2.3113725 48.7073704, 2.3114193 48.7073407, 2.3116135 48.7072174, 2.3122617 48.706819)
Avenue de la République	LINESTRING (2.3305651 48.7042732, 2.3306152 48.7042438, 2.3306758 48.7042116, 2.3307493 48.7042012, 2.3308136 48.704213)
Route de Massy	LINESTRING (2.2976023 48.7156501, 2.2974659 48.715705, 2.2969785 48.7159597, 2.2969164 48.7159767)
Avenue du Général Warabiot	LINESTRING (2.3318368 48.7068541, 2.3321688 48.7066743)
Avenue du Général Warabiot	LINESTRING (2.3321688 48.7066743, 2.331992 48.7068234, 2.3319043 48.7068859)
Avenue du Général Warabiot	LINESTRING (2.334309 48.7054399, 2.334621 48.7053211, 2.3349038 48.7052438, 2.3351472 48.7052063, 2.3352972 48.7051936, 2.3354638 48.7051912)
Avenue du Général Warabiot	LINESTRING (2.3354725 48.7052629, 2.3353324 48.7052592, 2.3352416 48.7052589, 2.3349235 48.7052986, 2.3346376 48.7053523, 2.334309 48.7054399)
Avenue du Général Warabiot	LINESTRING (2.3321688 48.7066743, 2.3324644 48.7064887, 2.3329796 48.7061742, 2.3331967 48.7060378, 2.3332937 48.7059765, 2.3334381 48.705891, 2.3335939 48.7057927, 2.3337608 48.7056894, 2.3338132 48.7056583, 2.3339562 48.7055814, 2.334121 48.7055084, 2.334309 48.7054399)
Route de Chilly	LINESTRING (2.3108976 48.708511, 2.3110595 48.7086557, 2.3112323 48.7088918, 2.3113296 48.7090762, 2.311376 48.7093274, 2.3113716 48.7094339, 2.3113581 48.7095404, 2.3112605 48.7099028, 2.311117 48.7104969, 2.3110096 48.7108474, 2.3108122 48.7110796, 2.3105611 48.711274)
Route de Chilly	LINESTRING (2.3104445 48.7112449, 2.3106406 48.7110627, 2.310838 48.7108588, 2.310941 48.7106889, 2.3110268 48.710417, 2.311147 48.7100092, 2.3112757 48.7094995, 2.3112843 48.7092899, 2.3112414 48.7091087, 2.3111899 48.7089671, 2.3110611 48.7087632, 2.3108981 48.7086046, 2.3107264 48.708463, 2.3105674 48.7083712, 2.3104596 48.7083352, 2.3102356 48.7082668)
Rue des Champarts	LINESTRING (2.2948966 48.7173405, 2.2949426 48.7174174, 2.2949741 48.71745, 2.2949806 48.7174793)
Rue du Général Leclerc	LINESTRING (2.3319043 48.7068859, 2.3317732 48.7069565, 2.3314063 48.7070726, 2.331198 48.7071407, 2.3309636 48.7072014, 2.3306726 48.7072581, 2.3306086 48.7072687, 2.3303499 48.7072974, 2.3302765 48.7073024, 2.3300816 48.7073074, 2.3299515 48.7073008, 2.3297993 48.7072806)
Rue du Général Leclerc	LINESTRING (2.3318368 48.7068541, 2.3319043 48.7068859)
Rue du Général Leclerc	LINESTRING (2.3286859 48.7071201, 2.328834 48.7071466, 2.3295742 48.7072549, 2.3297993 48.7072806)
Rue des Champarts	LINESTRING (2.2946669 48.7172655, 2.2947046 48.7172921)
Rue du Général Leclerc	LINESTRING (2.3282335 48.7070342, 2.3283108 48.7070512, 2.3285682 48.7071003, 2.3286859 48.7071201)
Rue des Champarts	LINESTRING (2.2950309 48.7173799, 2.2964735 48.7180351, 2.2976187 48.7185595)
Avenue du Maréchal Leclerc	LINESTRING (2.2993552 48.7217568, 2.2993361 48.7218043, 2.2997001 48.7242104, 2.2999259 48.7249519, 2.3001428 48.725467, 2.3002542 48.725796, 2.3003639 48.726278, 2.3003639 48.7267336, 2.3003389 48.7269903, 2.3003131 48.7272422, 2.30029 48.7275826)
Avenue du Maréchal Leclerc	LINESTRING (2.2990118 48.719455, 2.2991373 48.7202904, 2.2993552 48.7217568)
Rue des Champarts	LINESTRING (2.2978328 48.7189375, 2.2976391 48.7188332, 2.2975603 48.7187899, 2.297402 48.7187111, 2.2968738 48.7184453, 2.2967008 48.7183657, 2.296616 48.7183091)
Rue du Pérou	LINESTRING (2.2990118 48.719455, 2.2988545 48.7194734)
Avenue du Maréchal Leclerc	LINESTRING (2.2979618 48.7193404, 2.2979946 48.7192171, 2.2980123 48.7191838, 2.2980725 48.7191335, 2.298145 48.7190974)
Rue des Prés Montagne de Crèvecœur	LINESTRING (2.4553521 48.7079247, 2.4554155 48.7079949, 2.4558137 48.7082804, 2.4559489 48.7084063, 2.4563239 48.7087796, 2.4565032 48.7089665, 2.4567935 48.7092219, 2.4569242 48.7093003, 2.4570685 48.7093431, 2.4572401 48.7093383, 2.4574034 48.7093005, 2.4576757 48.7094783, 2.4580559 48.7098708)
Avenue de l'Union	LINESTRING (2.3702225 48.7295566, 2.3710929 48.7297176, 2.3713544 48.7297734, 2.3715274 48.7298238, 2.3717031 48.7298919, 2.3718519 48.7299671, 2.3720075 48.7300724, 2.3721255 48.7301785, 2.3722127 48.7302705, 2.3723095 48.7304047, 2.3723727 48.7305361, 2.3724261 48.7306546, 2.3724524 48.7307834, 2.37247 48.7308457, 2.3724845 48.7308933)
Avenue de l'Union	LINESTRING (2.3720939 48.7313763, 2.3721383 48.7314195, 2.3721588 48.7314392, 2.3721733 48.7314616, 2.3721797 48.7314861, 2.3721801 48.7315134)
Rue de Séville	LINESTRING (2.3705357 48.7301598, 2.3704229 48.7301824, 2.370301 48.730216, 2.3701967 48.730262, 2.3701326 48.7303092, 2.3700789 48.7303612, 2.3700151 48.7304359, 2.3699575 48.730533)
Rue de Séville	LINESTRING (2.3710843 48.7301451, 2.3709177 48.7301391, 2.3707854 48.7301294, 2.3706968 48.7301473, 2.3705357 48.7301598)
Avenue de l'Union	LINESTRING (2.3633517 48.729475, 2.3632831 48.7296113)
Rue Paul Doumer	LINESTRING (2.3282483 48.7292957, 2.3281421 48.7293486, 2.3279748 48.7294318, 2.3274482 48.7295542, 2.3273682 48.7295766, 2.3272143 48.7296135, 2.3269804 48.7296924, 2.3268624 48.7297343)
